Provincia,Partido,Localidad,FIBRA OPTICA,Total accesos,% FIBRA OPTICA,Poblacion,Latitud,Longitud
BUENOS AIRES,Avellaneda,Sarandí,10544,22971,45.901353880980366,63281.0,-34.6843716640855,-58.348101313379
BUENOS AIRES,Avellaneda,Villa Domínico,5997,15161,39.555438295626935,61273.0,-34.6986315148924,-58.3363602646664
BUENOS AIRES,Avellaneda,Wilde,10837,26540,40.832705350414464,68624.0,-34.7061588356333,-58.3218349208501
BUENOS AIRES,Ayacucho,Ayacucho,1,2240,0.044642857142857144,17364.0,-37.1536695670417,-58.4895476662462
BUENOS AIRES,Ayacucho,La Constancia,0,10,0.0,49.0,-37.2286256057071,-58.7603890048806
BUENOS AIRES,Ayacucho,Solanet,0,27,0.0,47.0,-36.8444984439739,-58.5071421689017
BUENOS AIRES,Ayacucho,Udaquiola,0,47,0.0,91.0,-36.5637513540211,-58.5333344196536
BUENOS AIRES,Azul,Azul,83,17101,0.48535173381673585,55728.0,-36.7795144970313,-59.8586331707414
BUENOS AIRES,Azul,Cacharí,0,523,0.0,2960.0,-36.3805626332947,-59.5030645507265
BUENOS AIRES,Azul,Chillar,0,566,0.0,3083.0,-37.3150113247344,-59.9853181679139
BUENOS AIRES,Bahía Blanca,Bahía Blanca,7470,117550,6.354742662696725,291327.0,-38.7114037284555,-62.2569089501864
BUENOS AIRES,Bahía Blanca,Cabildo,0,353,0.0,2046.0,-38.4838572081944,-61.8926015349487
BUENOS AIRES,Bahía Blanca,General Daniel Cerri (Est. General Cerri),0,1826,0.0,6745.0,-38.7136524854986,-62.3924221653991
BUENOS AIRES,Bahía Blanca,Ingeniero White,1,4,25.0,0.0,-38.7794670416666,-62.262951248824
BUENOS AIRES,Balcarce,Balcarce,52,13105,0.3967951163677985,38376.0,-37.8482779294345,-58.2551665841248
BUENOS AIRES,Balcarce,Los Pinos,0,39,0.0,337.0,-37.9412057603,-58.3225920150442
BUENOS AIRES,Balcarce,Napaleofú,15,65,23.076923076923077,374.0,-37.6254980210026,-58.7461862359423
BUENOS AIRES,Balcarce,Ramos Otero,0,8,0.0,95.0,-37.5426353712017,-58.3407185507274
BUENOS AIRES,Balcarce,San Agustín,0,75,0.0,498.0,-38.0122838564587,-58.355377761682
BUENOS AIRES,Balcarce,Villa Laguna La Brava,0,34,0.0,115.0,-37.8596285282151,-57.9806008736401
BUENOS AIRES,Baradero,Baradero,11,9408,0.116921768707483,28537.0,-33.8128781547156,-59.5043068852807
BUENOS AIRES,Baradero,Villa Alsina (Est. Alsina),0,280,0.0,1488.0,-33.9096038045591,-59.3882017132282
BUENOS AIRES,Baradero,Irineo Portela,1,77,1.2987012987012987,379.0,-33.9810489198561,-59.6715601606315
BUENOS AIRES,Baradero,Santa Coloma,0,53,0.0,203.0,-34.062154134736,-59.5585420642846
BUENOS AIRES,Benito Juárez,Barker,10,83,12.048192771084338,1241.0,-37.6424111302365,-59.3889380312927
BUENOS AIRES,Benito Juárez,Benito Juárez (Est. Juárez),563,1547,36.39301874595992,14279.0,-37.6766410210105,-59.8057677109444
BUENOS AIRES,Benito Juárez,López,4,16,25.0,138.0,-37.5545120854221,-59.6278461536299
BUENOS AIRES,Benito Juárez,Villa Cacique (Est. Alfredo Fortabat),20,121,16.528925619834713,2689.0,-37.6704778893557,-59.4003533386514
BUENOS AIRES,Berazategui,Berazategui,18206,42260,43.0809275911027,100855.0,-34.7597493264937,-58.2019645234278
BUENOS AIRES,Berazategui,Berazategui Oeste,14331,14428,99.32769614638204,87792.0,-34.7804201858899,-58.2415010261207
BUENOS AIRES,Berazategui,Carlos Tomás Sourigues,1363,2939,46.376318475671994,11695.0,-34.8021192214631,-58.2188212494897
BUENOS AIRES,Berazategui,Centro Agrícola El Pato,1,2768,0.0361271676300578,7847.0,-34.9067557072114,-58.1966995021239
BUENOS AIRES,Berazategui,Guillermo E. Hudson,8121,15148,53.611037760760496,49458.0,-34.7897594857633,-58.1439692638183
BUENOS AIRES,Berazategui,Juan María Gutierrez,2751,5788,47.52937111264686,14868.0,-34.8348420760566,-58.1819061125702
BUENOS AIRES,Berazategui,Pereyra,265,537,49.34823091247672,1291.0,-34.8471945391094,-58.1392765205344
BUENOS AIRES,Berazategui,Plátanos,1919,3762,51.010101010101,17961.0,-34.7674201820877,-58.1652686003148
BUENOS AIRES,Berazategui,Ranelagh,7003,10128,69.14494470774092,17183.0,-34.7941468501172,-58.1989815634425
BUENOS AIRES,Berazategui,Villa España,1673,3174,52.709514807813484,15205.0,-34.776063416904,-58.2002532983623
BUENOS AIRES,Berisso,Berisso,6205,23243,26.696209611495934,87698.0,-34.8746353679645,-57.8947472316799
BUENOS AIRES,Berisso,Villa Nueva,132,382,34.55497382198953,0.0,-34.8957079362353,-57.9108816644737
BUENOS AIRES,Berisso,Barrio El Carmen (Este),132,382,34.55497382198953,0.0,-34.9293102150655,-57.8853552505795
BUENOS AIRES,Berisso,Villa Arguello,132,382,34.55497382198953,0.0,-34.9053981881099,-57.9180815078165
BUENOS AIRES,Berisso,Villa Progreso,132,382,34.55497382198953,0.0,-34.9308766123633,-57.8468799885622
BUENOS AIRES,Bolívar,Pirovano,0,95,0.0,1551.0,-36.5109170215402,-61.5545516558692
BUENOS AIRES,Bolívar,San Carlos de Bolívar (Est. Bolívar),13,6202,0.20960980328926151,26242.0,-36.2295602208798,-61.1131898679983
BUENOS AIRES,Bolívar,Urdampilleta,3,80,3.75,2643.0,-36.4329292363695,-61.4191160192421
BUENOS AIRES,Bolívar,Paula,0,1,0.0,40.0,-36.5053183545527,-61.0243287245345
BUENOS AIRES,Bolívar,Hale,0,10,0.0,211.0,-36.0010429767568,-60.8534495072374
BUENOS AIRES,Bragado,Bragado,11,5242,0.2098435711560473,33222.0,-35.118942299763,-60.4879147568209
BUENOS AIRES,Bragado,General O'Brien,83,435,19.080459770114942,2488.0,-34.9067979091956,-60.7597838238054
BUENOS AIRES,Bragado,Irala,0,25,0.0,400.0,-34.7718230311122,-60.6916912010278
BUENOS AIRES,Bragado,Mechita (Est. Mecha),0,34,0.0,1414.0,-35.0699378566803,-60.4084937925362
BUENOS AIRES,Bragado,Warnes,0,151,0.0,437.0,-34.9098734445057,-60.5381681629003
BUENOS AIRES,Bragado,Comodoro Py,220,222,99.09909909909909,634.0,-35.3233100374631,-60.5217314911689
BUENOS AIRES,Bragado,Olascoaga,0,40,0.0,127.0,-35.2375277927366,-60.6115341696178
BUENOS AIRES,Brandsen,Coronel Brandsen,1156,4463,25.901859735603853,19877.0,-35.1690983002919,-58.2373529446643
BUENOS AIRES,Brandsen,Jeppener,2,678,0.2949852507374631,2496.0,-35.2802043920968,-58.1996649431989
BUENOS AIRES,Campana,Campana,8171,28314,28.85851522215159,86860.0,-34.1639618118269,-58.9588741035355
BUENOS AIRES,Campana,Lomas del Río Luján (Est. Río Luján),0,44,0.0,261.0,-34.2816770641806,-58.8911906524052
BUENOS AIRES,Campana,Alto Los Cardales,0,41,0.0,1983.0,-34.3160243688815,-58.9784574815339
BUENOS AIRES,Campana,Barrio Los Pioneros,0,40,0.0,1823.0,-34.2530406367633,-58.9584400368589
BUENOS AIRES,Cañuelas,Alejandro Petión,0,1099,0.0,2759.0,-34.9793768508134,-58.6749430768989
BUENOS AIRES,Cañuelas,Barrio El Taladro,0,5,0.0,155.0,-35.0742486164225,-58.8632420603475
BUENOS AIRES,Cañuelas,Cañuelas,2263,9358,24.182517631972644,29974.0,-35.0527140350539,-58.7583856965375
BUENOS AIRES,Cañuelas,Máximo Paz,4,2518,0.15885623510722796,7165.0,-34.9364563092157,-58.6143957995956
BUENOS AIRES,Cañuelas,Santa Rosa,1,236,0.423728813559322,5297.0,-34.9611839371811,-58.7308918275978
BUENOS AIRES,Cañuelas,Uribelarrea,403,483,83.4368530020704,1282.0,-35.1227364407356,-58.8904871463421
BUENOS AIRES,Cañuelas,Vicente Casares,0,270,0.0,787.0,-34.9653526702416,-58.6504979594296
BUENOS AIRES,Cañuelas,Barrio Belgrano-Máximo Paz,0,48,0.0,7165.0,-34.9364563092157,-58.6143957995956
BUENOS AIRES,Cañuelas,Gobernador Udaondo,0,20,0.0,330.0,-35.3003271130454,-58.5943053657455
BUENOS AIRES,Capitán Sarmiento,Capitán Sarmiento,1,4207,0.023769907297361538,13088.0,-34.1723674255219,-59.789349139091
BUENOS AIRES,Capitán Sarmiento,La Luisa,0,44,0.0,230.0,-34.1285572110784,-59.9240058312679
BUENOS AIRES,Carlos Casares,Cadret,0,49,0.0,214.0,-35.7727531397053,-61.3353879836968
BUENOS AIRES,Carlos Casares,Carlos Casares,2,5154,0.038804811796662786,18347.0,-35.623543502046,-61.3653159121918
BUENOS AIRES,Carlos Casares,La Sofía,0,1,0.0,12.0,-35.7003907357414,-61.1702865161871
BUENOS AIRES,Carlos Casares,Moctezuma,0,152,0.0,471.0,-35.4774725641963,-61.4930734927677
BUENOS AIRES,Carlos Casares,Santo Tomás,0,44,0.0,27.0,-35.6740915009624,-61.5066664301675
BUENOS AIRES,Carlos Casares,Smith,0,191,0.0,465.0,-35.4946290260766,-61.5937811081594
BUENOS AIRES,Carlos Casares,Mauricio Hirsch,0,47,0.0,76.0,-35.583017649873,-61.5244457086778
BUENOS AIRES,Carlos Casares,Bellocq,0,1,0.0,542.0,-35.9189705554631,-61.5312630222769
BUENOS AIRES,Carlos Tejedor,Carlos Tejedor,68,1753,3.87906446092413,5178.0,-35.3925733302196,-62.4193023144118
BUENOS AIRES,Carlos Tejedor,Colonia Seré,0,81,0.0,726.0,-35.4388157700903,-62.7252382146864
BUENOS AIRES,Carlos Tejedor,Tres Algarrobos (Est. Cuenca),0,199,0.0,3201.0,-35.1979815144911,-62.7730814064669
BUENOS AIRES,Carlos Tejedor,Curarú,0,16,0.0,422.0,-35.6403503028113,-62.1924372294866
BUENOS AIRES,Carlos Tejedor,Timote,0,61,0.0,526.0,-35.3477615165229,-62.2246532791856
BUENOS AIRES,Carmen de Areco,Carmen de Areco,1,2924,0.03419972640218878,12775.0,-34.3776987251735,-59.8229019801033
BUENOS AIRES,Carmen de Areco,Pueblo Gouin,0,31,0.0,122.0,-34.4951191416005,-59.8029737383366
BUENOS AIRES,Carmen de Areco,Tres Sargentos,0,107,0.0,391.0,-34.4664778301466,-60.0008697422009
BUENOS AIRES,Castelli,Castelli,1121,2329,48.13224559896951,6859.0,-36.091694119436,-57.8071801619355
BUENOS AIRES,Castelli,Centro Guerrero,46,49,93.87755102040816,114.0,-36.0570621940227,-57.8235422591576
BUENOS AIRES,Chacabuco,Castilla,0,274,0.0,689.0,-34.6131247014799,-59.9005194580559
BUENOS AIRES,Chacabuco,Chacabuco,34,10656,0.31906906906906907,38418.0,-34.6429843999409,-60.4701843504346
BUENOS AIRES,Chacabuco,O'Higgins,0,161,0.0,1206.0,-34.5854707868254,-60.6986325840689
BUENOS AIRES,Chacabuco,Rawson,304,533,57.035647279549714,2123.0,-34.6086374337309,-60.0677106761007
BUENOS AIRES,Chascomús,Chascomús,1170,10755,10.87866108786611,33607.0,-35.5743009068199,-58.0005532563664
BUENOS AIRES,Chascomús,Manuel J. Cobo (Est. Lezama),0,2267,0.0,4647.0,-35.8748248734085,-57.8964226760932
BUENOS AIRES,Chascomús,Barrio San Cayetano,132,132,100.0,0.0,-35.5466815668936,-58.0013258753826
BUENOS AIRES,Chivilcoy,Chivilcoy,19,15445,0.1230171576561994,58152.0,-34.8980163772726,-60.0188841030321
BUENOS AIRES,Chivilcoy,La Rica,0,99,0.0,118.0,-34.9739189538858,-59.8639302070489
BUENOS AIRES,Chivilcoy,Moquehuá,505,872,57.91284403669725,2130.0,-35.0926582854313,-59.7745302971612
BUENOS AIRES,Chivilcoy,Ramón Biaus,0,50,0.0,179.0,-35.0858455213162,-59.9236682591744
BUENOS AIRES,Chivilcoy,San Sebastián,0,51,0.0,166.0,-34.9443783815263,-59.7018597369347
BUENOS AIRES,Chivilcoy,Gorostiaga,0,57,0.0,324.0,-34.839127302807,-59.8646671984292
BUENOS AIRES,Colón,Colón,1794,7464,24.035369774919616,23206.0,-33.8978633606345,-61.099560506382
BUENOS AIRES,Colón,Sarasa,0,7,0.0,71.0,-34.0523353092344,-61.2019040914739
BUENOS AIRES,Coronel de Marina L. Rosales,Balneario Pehuen Co,0,1,0.0,681.0,-38.9961963948629,-61.5471990087107
BUENOS AIRES,Coronel de Marina L. Rosales,Punta Alta (Est Almirante Solier),13,21100,0.06161137440758294,58315.0,-38.8813527346955,-62.0749536088688
BUENOS AIRES,Coronel de Marina L. Rosales,Villa General Arias (Est. Kilómetro 638),0,10,0.0,1845.0,-38.8069001411051,-62.09498539538
BUENOS AIRES,Coronel de Marina L. Rosales,Pago Chico,0,62,0.0,327.0,-38.7839402799391,-62.1195194756714
BUENOS AIRES,Coronel de Marina L. Rosales,Bajo Hondo,0,74,0.0,164.0,-38.7647705078125,-61.9209671020508
BUENOS AIRES,Coronel Dorrego,Coronel Dorrego,7,1392,0.5028735632183908,11510.0,-38.7166239148323,-61.2884948879698
BUENOS AIRES,Coronel Dorrego,El Perdido (Est. José A. Guisasola),32,37,86.48648648648648,919.0,-38.6757752787604,-61.0884421797928
BUENOS AIRES,Coronel Dorrego,Oriente,587,635,92.44094488188976,1778.0,-38.7388491145692,-60.6092238150829
BUENOS AIRES,Coronel Dorrego,Balneario Marisol,342,342,100.0,158.0,-38.9224906889726,-60.5329774471942
BUENOS AIRES,Coronel Pringles,Coronel Pringles (Est. Pringles),1,2906,0.034411562284927734,20263.0,-37.9865210556901,-61.3540715661069
BUENOS AIRES,Coronel Pringles,Indio Rico,24,28,85.71428571428571,1054.0,-38.3293770967784,-60.8866340266383
BUENOS AIRES,Coronel Suárez,Coronel Suárez,1605,5666,28.326861983762797,23621.0,-37.4596224938744,-61.9317530113989
BUENOS AIRES,Coronel Suárez,Huanguelén,1384,1912,72.38493723849372,5020.0,-37.0622288209544,-61.9297529087938
BUENOS AIRES,Coronel Suárez,Pasman,0,48,0.0,165.0,-37.2234351404125,-62.1602259170472
BUENOS AIRES,Coronel Suárez,San José,706,748,94.38502673796792,2234.0,-37.5077480260109,-61.9211473085303
BUENOS AIRES,Coronel Suárez,Santa María,465,481,96.67359667359668,1832.0,-37.5565856774998,-61.872634363442
BUENOS AIRES,Coronel Suárez,Santa Trinidad,550,620,88.70967741935483,1474.0,-37.4891036510029,-61.9252761219778
BUENOS AIRES,Coronel Suárez,Villa La Arcadia,72,176,40.909090909090914,434.0,-38.1345025284944,-61.7885553500206
BUENOS AIRES,Daireaux,Daireaux,0,877,0.0,12122.0,-36.6001749213746,-61.7450132654369
BUENOS AIRES,Daireaux,Salazar,0,79,0.0,1924.0,-36.307117163487,-62.2003365899
BUENOS AIRES,Dolores,Dolores,17,12131,0.14013683950210204,25940.0,-36.3161215739926,-57.6752657333964
BUENOS AIRES,Dolores,Sevigne,0,1,0.0,286.0,-36.2067284269712,-57.7413707296745
BUENOS AIRES,Ensenada,Ensenada,2934,17187,17.071042066678306,56463.0,-34.8679770208454,-57.9214379246659
BUENOS AIRES,Ensenada,Villa Catela,0,7,0.0,0.0,-34.884600148052,-57.9511290255284
BUENOS AIRES,Escobar,Belen de Escobar,4846,28293,17.127911497543565,64544.0,-34.3516704130246,-58.7832526742638
BUENOS AIRES,Escobar,El cazador,2146,3065,70.0163132137031,4722.0,-34.3034904902207,-58.7811274560113
BUENOS AIRES,Escobar,Garín,2792,16941,16.48072722979753,70042.0,-34.428785229178,-58.7361732596546
BUENOS AIRES,Escobar,Ingeniero Maschwitz,1688,8372,20.16244624940277,14734.0,-34.3790006332322,-58.7303342412363
BUENOS AIRES,Escobar,Loma Verde,934,934,100.0,3783.0,-34.3285234890863,-58.8506997728362
BUENOS AIRES,Escobar,Maquinista F. Savio (este),13,4900,0.2653061224489796,37480.0,-34.3964888336318,-58.7629458829717
BUENOS AIRES,Escobar,Matheu,1,4047,0.024709661477637757,16903.0,-34.3688779666182,-58.8402291878847
BUENOS AIRES,Esteban Echeverría,9 De Abril,18,6586,0.2733070148800486,50116.0,-34.7565075768115,-58.4902923509723
BUENOS AIRES,Esteban Echeverría,Canning,995,4521,22.00840522008405,7941.0,-34.8849791351051,-58.4778099372334
BUENOS AIRES,Esteban Echeverría,El Jagüel,6,6779,0.08850862959138515,60132.0,-34.8304505041023,-58.494869419897
BUENOS AIRES,Esteban Echeverría,Luis Guillón,1670,8980,18.596881959910913,46649.0,-34.800196435999,-58.4530964052639
BUENOS AIRES,Esteban Echeverría,Monte Grande,24053,52029,46.229987122566264,135893.0,-34.8191368630736,-58.4726947603508
BUENOS AIRES,Esteban Echeverría,Zona Aeropuerto Internacional Ezeiza,0,2,0.0,14.0,-34.8128216283518,-58.5521650062885
BUENOS AIRES,Exaltación de la Cruz,Arroyo de la Cruz,0,93,0.0,243.0,-34.3363786908945,-59.1094149717708
BUENOS AIRES,Exaltación de la Cruz,Capilla del Señor (Est. Capilla),81,481,16.839916839916842,9244.0,-34.2912108668035,-59.1015232724441
BUENOS AIRES,Exaltación de la Cruz,Los Cardales,0,7171,0.0,7174.0,-34.3300736993853,-58.9885651588167
BUENOS AIRES,Exaltación de la Cruz,Parada Orlando,0,31,0.0,1207.0,-34.3273003551547,-59.0759905460338
BUENOS AIRES,Exaltación de la Cruz,Parada Robles - Pavón,230,2939,7.825791085403198,8008.0,-34.3581118951493,-59.0310010709452
BUENOS AIRES,Ezeiza,Aeropuerto Internacional Ezeiza,7,289,2.422145328719723,5651.0,-34.8128216283518,-58.5521650062885
BUENOS AIRES,Ezeiza,Canning,988,2873,34.38914027149321,3444.0,-34.8962283957338,-58.5087006002723
BUENOS AIRES,Ezeiza,Carlos Spegazzini,643,6013,10.693497422251788,25990.0,-34.9338489869515,-58.5780017334776
BUENOS AIRES,Ezeiza,José Maria Ezeiza,4811,18731,25.68469382307405,56219.0,-34.8536100103068,-58.5195521653909
BUENOS AIRES,Ezeiza,La Unión,944,9425,10.015915119363395,33227.0,-34.8503859677023,-58.5558695462288
BUENOS AIRES,Ezeiza,Tristán Suarez,1036,11389,9.096496619545174,37944.0,-34.8851527149847,-58.5700335845498
BUENOS AIRES,Florencio Varela,Bosques,2860,10880,26.286764705882355,64077.0,-34.827580702831,-58.2229120039488
BUENOS AIRES,Florencio Varela,Estanislao Severo Zeballos,3236,6057,53.42578834406472,26005.0,-34.812285887223,-58.2426532633495
BUENOS AIRES,Florencio Varela,Florencio Varela,20429,41666,49.03038448615178,149676.0,-34.7960544308506,-58.2748588953342
BUENOS AIRES,Florencio Varela,Gobernador Julio A. Costa,315,7841,4.017344726437954,61135.0,-34.8152397261388,-58.3082334245906
BUENOS AIRES,Florencio Varela,Ingeniero Juan Allan,876,7965,10.998116760828625,32994.0,-34.8648075260046,-58.2110437322304
BUENOS AIRES,Florencio Varela,La Capilla,4,4,100.0,0.0,-34.9437330109546,-58.2632550914349
BUENOS AIRES,Florencio Varela,Villa Brown,247,331,74.62235649546828,7484.0,-34.8790424725562,-58.2898092496787
BUENOS AIRES,Florencio Varela,Villa San Luis,1,323,0.30959752321981426,12693.0,-34.8627929258513,-58.2553232274346
BUENOS AIRES,Florencio Varela,Villa Santa Rosa,159,4141,3.8396522579087176,27308.0,-34.8380276482598,-58.2888899071764
BUENOS AIRES,Florencio Varela,Villa Vatteone,1335,6209,21.501046867450473,44632.0,-34.8303193176345,-58.2635239901185
BUENOS AIRES,Florentino Ameghino,Blaquier,0,6,0.0,676.0,-34.6356616332748,-62.4786821321875
BUENOS AIRES,Florentino Ameghino,Florentino Ameghino,297,440,67.5,7225.0,-34.846677699169,-62.4671575805384
BUENOS AIRES,Florentino Ameghino,Porvenir,0,2,0.0,156.0,-34.9522292183733,-62.2174229886622
BUENOS AIRES,General Alvarado,Comandante Nicanor Otamendi,930,965,96.37305699481865,6623.0,-38.1119335118514,-57.8415353121543
BUENOS AIRES,General Alvarado,Mar del Sur,0,144,0.0,453.0,-38.3446881533109,-57.9920393065731
BUENOS AIRES,General Alvarado,Mechongué,0,259,0.0,1307.0,-38.1486545138318,-58.2230121065801
BUENOS AIRES,General Alvarado,Miramar,2,7421,0.026950545748551408,29433.0,-38.2707429318083,-57.8404714577536
BUENOS AIRES,General Alvear,General Alvear,1,1,100.0,9812.0,-36.0229384341367,-60.0147935726886
BUENOS AIRES,General Arenales,Arribeños,144,1027,14.021421616358326,2910.0,-34.2101542565966,-61.3548577979495
BUENOS AIRES,General Arenales,Ascensión,0,2094,0.0,4179.0,-34.2368758979793,-61.103613881133
BUENOS AIRES,General Arenales,Ferré,184,785,23.439490445859875,2004.0,-34.1250383813873,-61.132654886464
BUENOS AIRES,General Arenales,General Arenales,30,1095,2.73972602739726,4321.0,-34.3044679711077,-61.3056277788216
BUENOS AIRES,General Arenales,La Angelita,0,95,0.0,265.0,-34.2608740726731,-60.9685988224111
BUENOS AIRES,General Arenales,La Trinidad,1,86,1.1627906976744187,308.0,-34.1068549430168,-61.1317020714357
BUENOS AIRES,General Belgrano,General Belgrano,2,2965,0.06745362563237774,15394.0,-35.7694577358026,-58.4944615102033
BUENOS AIRES,General Belgrano,Gorchs,0,28,0.0,338.0,-35.6733729629116,-58.9582999568816
BUENOS AIRES,General Guido,General Guido,302,532,56.766917293233085,1291.0,-36.6431651777017,-57.7905019037041
BUENOS AIRES,General Guido,Labarden,0,72,0.0,799.0,-36.9489668508723,-58.1035671819428
BUENOS AIRES,General Juan Madariaga,General Juan Madariaga,1415,2413,58.64069622876088,18089.0,-36.9967730012079,-57.1374769071298
BUENOS AIRES,General La Madrid,General La Madrid,1149,4183,27.468324169256515,8073.0,-37.2503992475804,-61.2595794125711
BUENOS AIRES,General La Madrid,Las Martinetas,0,16,0.0,215.0,-37.1980813542863,-61.1220424031557
BUENOS AIRES,General Las Heras,General Las Heras (Est. Las Heras),1871,3057,61.20379456983971,11331.0,-34.9267739074255,-58.9453407851291
BUENOS AIRES,General Las Heras,Lozano,0,1,0.0,0.0,-34.8542796259808,-59.0533451317779
BUENOS AIRES,General Las Heras,Villars,45,213,21.12676056338028,1147.0,-34.8300241949658,-58.9422589402025
BUENOS AIRES,General Lavalle,General Lavalle,4,432,0.9259259259259258,1827.0,-36.4080851872455,-56.9433553335054
BUENOS AIRES,General Lavalle,Pavón,201,226,88.93805309734513,942.0,-36.7089537726649,-56.7598433617574
BUENOS AIRES,General Lavalle,Chacras de San Clemente,0,1,0.0,0.0,-36.4080851872455,-56.9433553335054
BUENOS AIRES,General Paz,Loma Verde,0,152,0.0,657.0,-35.2747490125694,-58.4041701894263
BUENOS AIRES,General Paz,Ranchos,201,2678,7.505601194921583,7916.0,-35.5173520233652,-58.3184247148653
BUENOS AIRES,General Paz,Villanueva (Ap. Río Salado),0,134,0.0,537.0,-35.6776271050909,-58.4350923167562
BUENOS AIRES,General Pinto,Colonia San Ricardo (Est. Iriarte),0,253,0.0,811.0,-34.4162137301573,-61.9280141749282
BUENOS AIRES,General Pinto,General Pinto,0,5,0.0,6557.0,-34.764155990724,-61.8900674920122
BUENOS AIRES,General Pinto,Germania (Est. Mayor José Orellano),0,1112,0.0,1397.0,-34.576111833277,-62.0518306894073
BUENOS AIRES,General Pinto,Villa Francia (Est. Coronel Granada),332,334,99.40119760479041,1176.0,-34.7913160212074,-62.2011090686366
BUENOS AIRES,General Pueyrredón,Barrio Colinas Verdes,0,46,0.0,0.0,-37.8931024789245,-57.8261645643114
BUENOS AIRES,General Pueyrredón,Barrio El Boquerón,0,74,0.0,509.0,-38.0297229162982,-57.7995485049706
BUENOS AIRES,General Pueyrredón,Barrio El Casal,0,72,0.0,0.0,-37.8324145231571,-57.6311155465986
BUENOS AIRES,General Pueyrredón,Barrio El Coyunco,0,74,0.0,0.0,-37.9050810135269,-57.7391824086455
BUENOS AIRES,General Pueyrredón,Barrio La Gloria,0,324,0.0,415.0,-37.9068268303117,-57.7858860640391
