Provincia,Partido,Localidad,Link Indec,Otros,<= 1 Mbps,"> 1 Mbps, <= 5 Mbps","> 5 Mbps, <= 10 Mbps","> 10 Mbps, <= 15 Mbps","> 15 Mbps, <= 20 Mbps","> 20 Mbps, <= 25 Mbps","> 25 Mbps, <= 30 Mbps","> 30 Mbps, <= 50 Mbps",> 50 Mbps,Total,% <= 10Mbps,% <= 25Mbps,Poblacion,Latitud,Longitud
SANTA FE,Las Colonias,Grutly,82070080,0.0,0.0,21.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,114.0,18.421052631578945,100.0,545.0,-31.2705026899597,-61.0727542695818
SANTA FE,Las Colonias,Hipatia,82070090,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,100.0,100.0,310.0,-31.1282518725208,-61.0327676754247
SANTA FE,Las Colonias,Humboldt,82070100,0.0,6.0,148.0,390.0,57.0,22.0,1.0,0.0,2.0,1.0,627.0,86.76236044657098,99.52153110047847,3999.0,-31.4009210645041,-61.0825515659905
SANTA FE,Las Colonias,La Pelada,82070120,1.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,99.32432432432432,99.32432432432432,1037.0,-30.8679477693336,-60.9718116807155
SANTA FE,Las Colonias,Las Tunas,82070130,0.0,2.0,0.0,4.0,0.0,2.0,89.0,0.0,15.0,0.0,112.0,5.357142857142857,86.60714285714286,360.0,-31.5722370638803,-60.9959287992772
SANTA FE,Las Colonias,María Luisa,82070140,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,100.0,100.0,579.0,-31.0126440481519,-60.9114327492504
SANTA FE,Las Colonias,Matilde,82070150,0.0,1.0,70.0,59.0,25.0,0.0,0.0,0.0,0.0,0.0,155.0,83.87096774193549,100.0,754.0,-31.7932160880623,-60.9818059784844
SANTA FE,Las Colonias,Nuevo Torino,82070160,72.0,0.0,2.0,3.0,78.0,0.0,0.0,0.0,0.0,0.0,155.0,3.225806451612903,53.5483870967742,425.0,-31.3468823835409,-61.235725734005
SANTA FE,Las Colonias,Pilar,82070170,0.0,0.0,2.0,0.0,112.0,0.0,0.0,0.0,0.0,10.0,124.0,1.6129032258064515,91.93548387096774,4705.0,-31.442015817123,-61.2600249614063
SANTA FE,Las Colonias,Progreso,82070190,0.0,0.0,0.0,641.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,100.0,100.0,2118.0,-31.1397689545802,-60.990254156931
SANTA FE,Las Colonias,Providencia,82070200,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,100.0,100.0,663.0,-30.9845868369063,-61.0218281498813
SANTA FE,Las Colonias,Sa Pereyra,82070210,0.0,0.0,3.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,57.0,5.263157894736842,100.0,1533.0,-31.5721513951563,-61.3782231110791
SANTA FE,Las Colonias,San Agustín,82070220,0.0,0.0,5.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,100.0,100.0,630.0,-31.6847778866246,-60.9413147450231
SANTA FE,Las Colonias,San Carlos Centro,82070230,0.0,22.0,42.0,223.0,264.0,0.0,343.0,1.0,2609.0,690.0,4194.0,6.843109203624224,21.316165951359086,10717.0,-31.7284179989089,-61.0913957859145
SANTA FE,Las Colonias,San Carlos Norte,82070240,0.0,0.0,131.0,39.0,0.0,0.0,1.0,0.0,38.0,137.0,346.0,49.13294797687861,49.421965317919074,812.0,-31.6743105766747,-61.0762585195433
SANTA FE,Las Colonias,San Carlos Sud,82070250,0.0,0.0,1.0,11.0,31.0,1.0,43.0,0.0,461.0,128.0,676.0,1.7751479289940828,12.8698224852071,1927.0,-31.7575954064363,-61.1007514980914
SANTA FE,Las Colonias,San Jerónimo del Sauce,82070260,0.0,0.0,0.0,4.0,0.0,0.0,138.0,0.0,30.0,0.0,172.0,2.3255813953488373,82.55813953488372,742.0,-31.6112124759047,-61.1425180717315
SANTA FE,Las Colonias,San Jerónimo Norte,82070270,1.0,3.0,262.0,340.0,32.0,0.0,1089.0,0.0,332.0,0.0,2059.0,29.383195726080626,83.82710053423992,5962.0,-31.5545316682675,-61.078514153956
SANTA FE,Las Colonias,Santa Clara de Buena Vista,82070290,0.0,0.0,0.0,601.0,0.0,51.0,0.0,16.0,0.0,0.0,668.0,89.97005988023952,97.60479041916167,2540.0,-31.7657963305203,-61.3210236384566
SANTA FE,Las Colonias,Santo Domingo,82070300,0.0,0.0,0.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,100.0,100.0,1470.0,-31.1222768363914,-60.8888854567848
SANTA FE,Las Colonias,Sarmiento,82070310,130.0,0.0,2.0,70.0,135.0,0.0,0.0,113.0,0.0,0.0,450.0,16.0,46.0,1098.0,-31.0606024884219,-61.167889729979
SANTA FE,Rosario,Acebal,82084010,1.0,12.0,562.0,1011.0,19.0,132.0,0.0,0.0,2.0,0.0,1739.0,91.14433582518689,99.82748706152962,4969.0,-33.2436505576999,-60.837195481459
SANTA FE,Rosario,Albarellos,82084020,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,100.0,100.0,253.0,-33.2413031665306,-60.6365751407418
SANTA FE,Rosario,Álvarez,82084030,1.0,2.0,933.0,571.0,8.0,89.0,0.0,0.0,0.0,0.0,1604.0,93.89027431421447,99.93765586034912,5417.0,-33.1306253585247,-60.8039626859935
SANTA FE,Rosario,Alvear,82084040,0.0,25.0,774.0,1124.0,115.0,0.0,0.0,56.0,68.0,9.0,2171.0,88.57669276830954,93.87379087977891,2402.0,-33.0614584695641,-60.6159765613734
SANTA FE,Rosario,Arbilla,82084050,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,100.0,100.0,427.0,-33.0919516648506,-60.6993159324653
SANTA FE,Rosario,Arminda,82084060,0.0,0.0,94.0,20.0,0.0,12.0,0.0,0.0,0.0,0.0,126.0,90.47619047619048,100.0,288.0,-33.2658615254501,-60.9669188397385
SANTA FE,Rosario,Arroyo Seco,82084070,0.0,34.0,126.0,1850.0,203.0,230.0,106.0,19.0,1725.0,924.0,5217.0,38.52788959171938,48.85949779566801,20620.0,-33.1560225761175,-60.5101308080247
SANTA FE,Rosario,Carmen del Sauce,82084080,0.0,0.0,0.0,131.0,0.0,21.0,0.0,0.0,28.0,0.0,180.0,72.77777777777777,84.44444444444444,531.0,-33.2376879120566,-60.8118679160701
SANTA FE,Rosario,Coronel Bogado,82084090,0.0,0.0,378.0,206.0,9.0,0.0,0.0,0.0,0.0,0.0,593.0,98.4822934232715,100.0,2204.0,-33.3175115859048,-60.6036347878573
SANTA FE,Rosario,Coronel Rodolfo S. Domínguez,82084100,0.0,0.0,80.0,130.0,0.0,60.0,0.0,0.0,0.0,0.0,270.0,77.77777777777779,100.0,796.0,-33.1854760061025,-60.7228633313771
SANTA FE,Rosario,Cuatro Esquinas,82084110,0.0,0.0,0.0,17.0,0.0,13.0,0.0,0.0,9.0,0.0,39.0,43.58974358974359,76.92307692307693,174.0,-33.2466228889596,-60.7649740219949
SANTA FE,Rosario,El Caramelo,82084120,0.0,0.0,128.0,278.0,0.0,89.0,0.0,0.0,0.0,0.0,495.0,82.02020202020202,100.0,155.0,-33.1288733975401,-60.7130394393533
SANTA FE,Rosario,Fighiera,82084130,0.0,5.0,12.0,364.0,35.0,0.0,0.0,0.0,0.0,0.0,416.0,91.58653846153845,100.0,4034.0,-33.1950187794417,-60.4706038463519
SANTA FE,Rosario,Funes,82084140,0.0,141.0,3906.0,528.0,1004.0,1065.0,513.0,11.0,2602.0,2319.0,12089.0,37.84432128381173,59.20258085863181,23281.0,-32.922782783063,-60.8121802825957
SANTA FE,Rosario,General Lagos,82084150,1.0,4.0,508.0,28.0,1.0,1.0,0.0,0.0,0.0,0.0,543.0,99.4475138121547,99.8158379373849,3419.0,-33.1121588884353,-60.5665737837063
SANTA FE,Rosario,Granadero Baigorria,82084160,0.0,14.0,46.0,2033.0,100.0,137.0,375.0,284.0,1521.0,954.0,5464.0,38.305270863836014,49.50585651537335,36994.0,-32.8613641656775,-60.7062159770827
SANTA FE,Rosario,Ibarlucea,82084170,1.0,9.0,26.0,526.0,0.0,242.0,591.0,116.0,0.0,0.0,1511.0,37.127729980145595,92.25678358702845,3698.0,-32.8512561304404,-60.7884936646076
SANTA FE,Rosario,Kilómetro 101,82084180,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,50.0,36.0,-33.060584803082,-60.6856440118334
SANTA FE,Rosario,Monte Flores,82084200,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,100.0,100.0,166.0,-33.0800073993365,-60.6355226681116
SANTA FE,Rosario,Pérez,82084210,9.0,34.0,123.0,2838.0,89.0,71.0,0.0,120.0,0.0,0.0,3284.0,91.19975639464069,96.07186358099878,26448.0,-32.99881116903,-60.7721592101064
SANTA FE,Rosario,Piñero (Est. Erasto),82084220,0.0,1.0,123.0,90.0,0.0,23.0,0.0,0.0,0.0,1.0,238.0,89.91596638655463,99.57983193277312,1146.0,-33.1112071010784,-60.7964961630631
SANTA FE,Rosario,Pueblo Esther,82084230,0.0,1.0,0.0,241.0,224.0,2.0,0.0,159.0,222.0,5.0,854.0,28.337236533957842,54.80093676814989,6789.0,-33.0730969403696,-60.5789195429283
SANTA FE,Rosario,Pueblo Muñoz (Est. Bernard),82084240,0.0,0.0,117.0,42.0,0.0,13.0,0.0,0.0,0.0,0.0,172.0,92.44186046511628,100.0,497.0,-33.1744833504332,-60.8971398400989
SANTA FE,Rosario,Pueblo Uranga,82084250,0.0,1.0,0.0,85.0,0.0,80.0,0.0,0.0,17.0,1.0,184.0,46.73913043478261,90.21739130434783,856.0,-33.2645299958204,-60.7083345859989
SANTA FE,Rosario,Puerto Arroyo Seco,82084260,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,413.0,-33.1315113496399,-60.5078884705177
SANTA FE,Rosario,Rosario,82084270,9.0,4437.0,14891.0,103905.0,2700.0,19728.0,5891.0,1489.0,95943.0,63002.0,311995.0,39.49838939726598,48.57513742207407,948312.0,-32.9538142575214,-60.6515379354516
SANTA FE,Rosario,Soldini,82084280,0.0,2.0,468.0,454.0,9.0,73.0,0.0,0.0,0.0,0.0,1006.0,91.84890656063618,100.0,2577.0,-33.0239868445344,-60.7561883192345
SANTA FE,Rosario,Villa Amelia,82084290,0.0,0.0,83.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,284.0,100.0,100.0,835.0,-33.1771929125315,-60.6677297311463
SANTA FE,Rosario,Villa del Plata,82084300,0.0,0.0,89.0,177.0,0.0,28.0,0.0,0.0,0.0,0.0,294.0,90.47619047619048,100.0,259.0,-33.1271769621356,-60.7090282248961
SANTA FE,Rosario,Villa Gobernador Gálvez,82084310,0.0,137.0,4752.0,6903.0,712.0,24.0,70.0,351.0,1725.0,1256.0,15930.0,74.02385436283741,79.08349026993095,80769.0,-33.0224078611601,-60.6336422555152
SANTA FE,Rosario,Zavalla,82084320,115.0,5.0,9.0,1593.0,79.0,0.0,0.0,0.0,0.0,0.0,1801.0,89.2282065519156,93.61465852304275,4966.0,-33.0215698285974,-60.879303488531
SANTA FE,San Cristóbal,Aguará Grande,82091010,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,100.0,100.0,96.0,-30.1093090599224,-60.9437539322397
SANTA FE,San Cristóbal,Ambrosetti,82091020,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,905.0,-30.016999568893,-61.5765785011442
SANTA FE,San Cristóbal,Arrufo,82091030,0.0,0.0,251.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0,100.0,100.0,1764.0,-30.2341495301456,-61.7285807001253
SANTA FE,San Cristóbal,Balneario La Verde,82091040,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,8.0,-29.9827373481556,-61.2428659094376
SANTA FE,San Cristóbal,Capivara,82091050,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,102.0,-30.4615028173869,-61.2722735128607
SANTA FE,San Cristóbal,Ceres,82091060,0.0,23.0,1671.0,1916.0,68.0,5.0,0.0,0.0,0.0,0.0,3683.0,98.01792017377137,100.0,14499.0,-29.8823371283479,-61.9452374270961
SANTA FE,San Cristóbal,Colonia Bossi,82091080,0.0,0.0,0.0,3.0,56.0,0.0,0.0,0.0,47.0,71.0,177.0,1.694915254237288,33.33333333333333,111.0,-30.6691245233432,-61.7896030300364
SANTA FE,San Cristóbal,Curupaity,82091110,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,100.0,100.0,220.0,-30.397911889967,-61.6518044215673
SANTA FE,San Cristóbal,Hersilia,82091120,0.0,0.0,162.0,393.0,0.0,8.0,0.0,0.0,0.0,0.0,563.0,98.57904085257549,100.0,2780.0,-30.0056765366847,-61.8396467676821
SANTA FE,San Cristóbal,Huanqueros,82091130,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,665.0,-30.0136747533996,-61.2192947646911
SANTA FE,San Cristóbal,La Cabral,82091140,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,100.0,100.0,161.0,-30.0876438007142,-61.1797070550573
SANTA FE,San Cristóbal,Las Palmeras,82091170,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,100.0,100.0,545.0,-30.6326345828984,-61.6277233886562
SANTA FE,San Cristóbal,Moisés Ville,82091180,0.0,2.0,214.0,304.0,16.0,19.0,0.0,0.0,0.0,1.0,556.0,93.5251798561151,99.82014388489209,2318.0,-30.7182008702613,-61.469140085345
SANTA FE,San Cristóbal,Monigotes,82091190,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,100.0,100.0,347.0,-30.4901359922347,-61.6348224695165
SANTA FE,San Cristóbal,Ñanducita,82091200,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,79.0,-30.37245992257,-61.1326015812096
SANTA FE,San Cristóbal,Palacios,82091210,0.0,0.0,0.0,24.0,2.0,0.0,0.0,0.0,0.0,0.0,26.0,92.3076923076923,100.0,245.0,-30.7106694051354,-61.6236952048733
SANTA FE,San Cristóbal,San Cristóbal,82091220,561.0,15.0,738.0,1546.0,42.0,362.0,0.0,125.0,57.0,0.0,3446.0,66.7150319210679,78.43876958792804,14389.0,-30.311687011314,-61.2386444593771
SANTA FE,San Cristóbal,San Guillermo,82091230,0.0,0.0,375.0,1619.0,0.0,101.0,0.0,0.0,24.0,0.0,2119.0,94.10099103350638,98.86739027843322,6747.0,-30.3602098529676,-61.9178272634037
SANTA FE,San Cristóbal,Santurce,82091240,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,3.4482758620689653,3.4482758620689653,32.0,-30.1866452738191,-61.178528021881
SANTA FE,San Cristóbal,Soledad,82091250,0.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,100.0,100.0,1083.0,-30.6225538384456,-60.9166112630514
SANTA FE,San Cristóbal,Suardi,82091260,0.0,0.0,0.0,1560.0,0.0,0.0,0.0,0.0,0.0,0.0,1560.0,100.0,100.0,6080.0,-30.5361453460922,-61.9616805839765
SANTA FE,San Cristóbal,Villa Saralegui,82091270,3.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,93.02325581395348,93.02325581395348,513.0,-30.5427027882285,-60.7477102618236
SANTA FE,San Javier,Alejandra,82098010,0.0,1.0,0.0,453.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,100.0,100.0,2962.0,-29.9103566747475,-59.8281612200693
SANTA FE,San Javier,Cacique Ariacaiquín,82098020,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,100.0,100.0,142.0,-30.6581364074941,-60.2307356488107
SANTA FE,San Javier,Colonia Durán,82098030,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,183.0,-29.5607537201086,-59.9270693537131
SANTA FE,San Javier,La Brava,82098040,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,100.0,100.0,329.0,-30.4477825105448,-60.1409356882605
SANTA FE,San Javier,Romang,82098050,195.0,328.0,607.0,36.0,0.0,94.0,0.0,94.0,12.0,0.0,1366.0,71.08345534407027,77.96486090775988,7755.0,-29.5018294527814,-59.7485934535059
SANTA FE,San Javier,San Javier,82098060,0.0,0.0,1004.0,103.0,5.0,3.0,0.0,1.0,0.0,0.0,1116.0,99.19354838709677,99.91039426523297,13604.0,-30.5822068409869,-59.9313985183809
SANTA FE,San Jerónimo,Arocena,82105010,400.0,0.0,0.0,175.0,0.0,9.0,0.0,0.0,0.0,0.0,584.0,29.96575342465753,31.506849315068493,1608.0,-32.0800271942926,-60.9770049639573
SANTA FE,San Jerónimo,Barrancas,82105030,0.0,2.0,8.0,959.0,49.0,0.0,0.0,0.0,0.0,0.0,1018.0,95.18664047151277,100.0,4650.0,-32.2366357816462,-60.9827401330363
SANTA FE,San Jerónimo,Barrio Caima,82105040,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,1655.0,-31.8320800807618,-60.8719647067245
SANTA FE,San Jerónimo,Bernardo de Irigoyen (Est. Irigoyen),82105060,0.0,0.0,0.0,230.0,0.0,12.0,0.0,3.0,0.0,0.0,245.0,93.87755102040816,98.77551020408163,1566.0,-32.1709306189148,-61.1572748282837
SANTA FE,San Jerónimo,Centeno,82105080,0.0,0.0,810.0,2.0,69.0,0.0,0.0,0.0,0.0,0.0,881.0,92.16799091940976,100.0,2870.0,-32.298023717348,-61.4107241466286
SANTA FE,San Jerónimo,Coronda,82105090,1102.0,23.0,25.0,623.0,57.0,12.0,0.0,2607.0,389.0,8.0,4846.0,13.846471316549733,15.270326042096574,16873.0,-31.975646712145,-60.9201341188126
SANTA FE,San Jerónimo,Desvío Arijón,82105100,43.0,0.0,9.0,141.0,13.0,0.0,0.0,0.0,0.0,0.0,206.0,72.81553398058253,79.12621359223301,946.0,-31.8727393656094,-60.8896993521491
SANTA FE,San Jerónimo,Díaz,82105110,45.0,0.0,377.0,43.0,5.0,0.0,0.0,0.0,0.0,0.0,470.0,89.36170212765957,90.42553191489363,1721.0,-32.3750588242506,-61.091442512126
SANTA FE,San Jerónimo,Gaboto,82105120,201.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,441.0,0.0,54.421768707483,2788.0,-32.4343760818819,-60.8185390941723
SANTA FE,San Jerónimo,Gálvez,82105130,128.0,34.0,39.0,5747.0,311.0,540.0,0.0,32.0,539.0,32.0,7402.0,78.6273980005404,90.12429073223454,19061.0,-32.0326455920318,-61.2199610274248
SANTA FE,San Jerónimo,Gessler,82105140,27.0,0.0,22.0,122.0,17.0,2.0,0.0,67.0,0.0,0.0,257.0,56.03112840466926,63.42412451361867,857.0,-31.8770449531764,-61.1288367653984
SANTA FE,San Jerónimo,Irigoyen,82105150,0.0,0.0,0.0,394.0,0.0,3.0,0.0,10.0,0.0,0.0,407.0,96.80589680589681,97.54299754299754,950.0,-32.16077341012,-61.1104258428642
SANTA FE,San Jerónimo,Larrechea,82105160,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,487.0,-31.9361305275575,-61.0477166860408
SANTA FE,San Jerónimo,Loma Alta,82105170,0.0,0.0,0.0,22.0,1.0,2.0,0.0,16.0,0.0,0.0,41.0,53.65853658536586,60.97560975609756,225.0,-31.9614431890621,-61.1783800456556
SANTA FE,San Jerónimo,López (Est. San Martín de Tours),82105180,0.0,3.0,1.0,334.0,4.0,33.0,0.0,54.0,0.0,0.0,429.0,78.78787878787878,87.41258741258741,1368.0,-31.9069668930749,-61.2799295377437
SANTA FE,San Jerónimo,Maciel,82105190,136.0,10.0,7.0,531.0,15.0,838.0,0.0,0.0,0.0,0.0,1537.0,35.65387117761874,91.1515940143136,5634.0,-32.4587652553057,-60.8931126475643
SANTA FE,San Jerónimo,Monje,82105200,0.0,0.0,0.0,464.0,0.0,149.0,0.0,0.0,0.0,0.0,613.0,75.69331158238172,100.0,1838.0,-32.358735658961,-60.9429043010117
SANTA FE,San Jerónimo,San Eugenio,82105220,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,21.0,0.0,100.0,79.0,-32.0768953861827,-61.1174234926527
SANTA FE,San Jerónimo,San Fabián,82105230,0.0,1.0,1.0,225.0,8.0,3.0,0.0,3.0,0.0,0.0,241.0,94.1908713692946,98.7551867219917,820.0,-32.1383718722873,-60.9832660246346
SANTA FE,San Jerónimo,San Genaro,82105240,0.0,0.0,0.0,1170.0,15.0,117.0,0.0,25.0,3.0,0.0,1330.0,87.96992481203007,97.89473684210527,4070.0,-32.3735383941398,-61.3606569211003
SANTA FE,San Jerónimo,San Genaro Norte,82105250,0.0,0.0,0.0,1071.0,3.0,5.0,0.0,0.0,0.0,0.0,1079.0,99.25857275254866,100.0,4661.0,-32.3658073636946,-61.3401798286706
SANTA FE,San Justo,Angeloni,82112010,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,100.0,100.0,62.0,-30.8575177090903,-60.6486098681792
SANTA FE,San Justo,Cayastacito,82112020,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,100.0,100.0,329.0,-31.1150071573313,-60.5814003944463
SANTA FE,San Justo,Colonia Dolores,82112030,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,100.0,100.0,502.0,-30.3836825866932,-60.3307254883154
SANTA FE,San Justo,Esther,82112040,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,100.0,100.0,41.0,-31.0434861128335,-60.6448661369776
SANTA FE,San Justo,Gobernador Crespo,82112050,0.0,2.0,29.0,1084.0,271.0,0.0,0.0,0.0,0.0,0.0,1386.0,80.44733044733044,100.0,5335.0,-30.3648346894928,-60.4011684048308
SANTA FE,San Justo,La Criolla (Est. Cañadita),82112060,256.0,0.0,8.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0,13.220338983050848,13.220338983050848,1963.0,-30.2261579523496,-60.3664968225823
SANTA FE,San Justo,La Penca y Caraguatá,82112070,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,100.0,100.0,141.0,-30.3484964424709,-60.5217853393141
SANTA FE,San Justo,Marcelino Escalada,82112080,0.0,1.0,0.0,212.0,11.0,0.0,0.0,0.0,0.0,0.0,224.0,95.08928571428571,100.0,1646.0,-30.5819493055119,-60.4693860436357
SANTA FE,San Justo,Naré,82112090,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,100.0,100.0,341.0,-30.951076187335,-60.4682102211441
SANTA FE,San Justo,Pedro Gómez Cello,82112100,0.0,72.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,100.0,100.0,554.0,-30.0384743425904,-60.3152431288441
SANTA FE,San Justo,Ramayón,82112110,0.0,0.0,0.0,116.0,1.0,0.0,0.0,0.0,0.0,0.0,117.0,99.14529914529915,100.0,550.0,-30.6758153384973,-60.4995553794067
SANTA FE,San Justo,San Bernardo,82112120,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,100.0,100.0,27.0,-30.8905395009228,-60.5751464890853
SANTA FE,San Justo,San Justo,82112130,550.0,31.0,62.0,3857.0,100.0,83.0,13.0,9.0,326.0,1506.0,6537.0,60.425271531283464,63.42358880220284,21624.0,-30.7908665162845,-60.5940368250334
SANTA FE,San Justo,San Martín Norte,82112140,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,100.0,100.0,563.0,-30.3493004076432,-60.3040548934806
SANTA FE,San Justo,Silva (Est. Abipones),82112150,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,100.0,100.0,360.0,-30.4486399849806,-60.430070013139
SANTA FE,San Justo,Vera y Pintado (Est. Guaraníes),82112160,0.0,289.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,319.0,100.0,100.0,997.0,-30.1436425790617,-60.3373530550458
SANTA FE,San Justo,Videla,82112170,0.0,1.0,1.0,305.0,42.0,12.0,0.0,0.0,0.0,0.0,361.0,85.0415512465374,100.0,2027.0,-30.9465032627862,-60.6564412400796
SANTA FE,San Lorenzo,Aldao,82119010,0.0,0.0,0.0,0.0,0.0,0.0,374.0,0.0,0.0,0.0,374.0,0.0,100.0,587.0,-32.7069853236032,-60.8179518202362
SANTA FE,San Lorenzo,Capitán Bermúdez,82119020,0.0,566.0,2854.0,1161.0,7.0,981.0,37.0,252.0,688.0,514.0,7060.0,64.88668555240793,79.40509915014164,29218.0,-32.8282349449349,-60.7168207550494
SANTA FE,San Lorenzo,Carcarañá,82119030,0.0,33.0,29.0,906.0,65.0,5.0,0.0,0.0,0.0,0.0,1038.0,93.25626204238921,100.0,16277.0,-32.8588281760163,-61.1523502197425
SANTA FE,San Lorenzo,Coronel Arnold,82119040,0.0,0.0,0.0,227.0,0.0,12.0,0.0,0.0,0.0,0.0,239.0,94.97907949790795,100.0,857.0,-33.1066175391399,-60.9665015588484
SANTA FE,San Lorenzo,Fray Luis Beltrán,82119050,0.0,303.0,1805.0,412.0,0.0,611.0,0.0,77.0,68.0,7.0,3283.0,76.7590618336887,95.370088333841,15176.0,-32.7855581880336,-60.7291236444004
SANTA FE,San Lorenzo,Fuentes,82119060,1.0,0.0,0.0,82.0,0.0,766.0,0.0,0.0,0.0,0.0,849.0,9.65842167255595,99.88221436984688,2791.0,-33.1744416497872,-61.0750536976089
SANTA FE,San Lorenzo,Luis Palacios (Est. La Salada),82119070,0.0,0.0,2.0,45.0,0.0,0.0,368.0,0.0,0.0,0.0,415.0,11.325301204819278,100.0,836.0,-32.784870422621,-60.9076379614075
SANTA FE,San Lorenzo,Puerto General San Martín,82119080,215.0,4.0,5.0,3.0,0.0,2606.0,0.0,1.0,1.0,0.0,2835.0,0.4232804232804233,92.34567901234568,13243.0,-32.7190025958741,-60.7334925388318
SANTA FE,San Lorenzo,Pujato,82119090,0.0,0.0,103.0,819.0,0.0,0.0,0.0,0.0,0.0,0.0,922.0,100.0,100.0,3370.0,-33.0195733543103,-61.0438316490822
SANTA FE,San Lorenzo,Ricardone,82119100,0.0,4.0,4.0,382.0,43.0,0.0,857.0,0.0,0.0,0.0,1290.0,30.23255813953488,100.0,2570.0,-32.7736805491372,-60.786927658223
SANTA FE,San Lorenzo,Roldán,82119110,0.0,93.0,89.0,1666.0,87.0,1007.0,2146.0,7.0,725.0,1292.0,7112.0,25.984251968503933,71.54105736782903,14113.0,-32.9023879302416,-60.9108827950649
SANTA FE,San Lorenzo,San Jerónimo Sud,82119120,0.0,1.0,2.0,161.0,15.0,0.0,824.0,0.0,0.0,0.0,1003.0,16.350947158524427,100.0,2641.0,-32.8787353332163,-61.0243903952404
SANTA FE,San Lorenzo,San Lorenzo,82119130,1.0,137.0,407.0,3580.0,327.0,175.0,207.0,37.0,2789.0,3138.0,10798.0,38.19225782552324,44.75828857195777,45958.0,-32.7523069549362,-60.7356209815072
